Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,BLOCK 24 FB STATION 3,12355 NE District Wy,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621188,-122.175998,2024-03-06,206424,2024-03-06 01:08:08 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"BofA Overlake Park WA3-152 (Redmond, WA)",2400 148th Avenue NE,,Redmond,WA,98502,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.63187,-122.14277,2024-03-06,206453,2024-03-06 01:48:52 UTC,,,,2022-02-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EASTGATE 15395 DUAL - #1,15395 SE 30th Pl,,Bellevue,WA,98007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.582147,-122.136648,2024-03-06,206469,2024-03-06 00:28:41 UTC,,,,2022-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 110 East 3rd St,110 East 3rd St,,Port Angeles,WA,98362,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,48.1161725,-123.4347265,2024-03-06,206615,2024-03-06 01:57:42 UTC,,,,2022-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Buckingham Apartments,1001 N Yakima Ave,,Tacoma,WA,98403,,855-885-9571,E,,Public,,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,47.26726,-122.46208,2024-03-06,206757,2024-03-06 01:52:05 UTC,,,,2022-02-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Walmart 5272 (Poulsbo, WA)",21200 Olhava Way NW,,Poulsbo,WA,98370,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.75648,-122.66051,2024-03-06,206987,2024-03-06 01:49:03 UTC,,,,2022-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Fred Meyer 179 (Seattle, WA)",13000 Lake City Way NE,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.72305,-122.29212,2024-03-06,207526,2024-03-06 01:49:48 UTC,,,,2022-03-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ELEMENT TUKWILA STATION 2,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.453215,-122.249421,2024-03-06,207576,2024-03-06 01:04:34 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ELEMENT TUKWILA STATION 1,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.453253,-122.24899,2024-03-06,207580,2024-03-06 01:05:14 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Westridge Condos,311 S 174th Pl,,lBurien,WA,98148,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.446823,-122.329489,2024-03-06,207696,2024-03-06 01:46:16 UTC,,,,2022-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Cooper Point Marketplace,3215 Harrison Ave NW,,Olympia,WA,98502,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.04583576,-122.94200684,2024-03-06,207762,2024-03-06 01:59:01 UTC,,,,2022-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Mount Vernon Plaza,315 East College Way,,Mount Vernon,WA,98273,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,48.437167,-122.3369445,2024-03-06,207763,2024-03-06 01:57:43 UTC,,,,2022-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Blue Parking Lot - North,10th Ave SE,,Puyallup,WA,98372,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.182613,-122.291317,2024-03-06,207931,2024-03-06 00:10:29 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Franklin PUD Energy Services,1411 W Clark,,Pasco,WA,99301,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,46.229119,-119.106522,2024-03-06,211636,2024-03-06 00:00:12 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Meadows on Lea Hill,12505 SE 312th St,,Auburn,WA,98092,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.322103,-122.173962,2024-03-06,211714,2024-03-06 00:04:43 UTC,,,,2022-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,ANACORTESEV N CH WEST EV1,5TH Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.518102,-122.611203,2024-03-06,211746,2024-03-06 01:15:34 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ANACORTESEV N CH WEST EV#2,5TH Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.518179,-122.611202,2024-03-06,211747,2024-03-06 01:15:34 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC VANCOUVER DC4,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639182,-122.623391,2024-03-06,211785,2024-03-06 01:13:42 UTC,,,,2022-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC VANCOUVER DC2,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639153,-122.623459,2024-03-06,211786,2024-03-06 01:13:42 UTC,,,,2022-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC VANCOUVER DC1,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639139,-122.62349,2024-03-06,211787,2024-03-06 01:13:42 UTC,,,,2022-03-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 1450 SW Erie St,1450 SW Erie St,,Oak Harbor,WA,98277,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,48.286317,-122.6620275,2024-03-06,211909,2024-03-06 01:56:41 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,DC CORRIDOR CENTRAL SEA COL,1609 Harvard Ave,,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615553,-122.32285,2024-03-06,211948,2024-03-06 00:23:56 UTC,,,,2022-03-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Everett, WA #4730",13110 Bothell Everett Hwy,,Everett,WA,98208,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.8789325,-122.2071316,2024-03-06,212012,2024-03-06 00:06:44 UTC,,,,2020-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Public Safety #4,205 5th Avenue North,,Edmonds,WA,98020,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.8124532,-122.3758246,2024-03-06,212013,2024-03-06 00:03:58 UTC,,,,2019-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,City Hall #2,121 5th Avenue North,,Edmonds,WA,98020,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.8113372,-122.37709,2024-03-06,212014,2024-03-06 00:03:58 UTC,,,,2019-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Kirkland, WA #4156",12405 NE 85th St,,Kirkland,WA,98033,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.67881,-122.17536,2024-03-06,212016,2024-03-06 00:06:44 UTC,,,,2011-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Ballard Flats,2401 Northwest 63rd Street,,Seattle,WA,98107,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6743748,-122.3878536,2024-03-06,212018,2024-03-06 00:08:04 UTC,,,,2020-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Port of Seattle - Shilshole Bay Marina South Lot,7001 Seaview Avenue Northwest,Stations are located in the South Lot,Seattle,WA,98117,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6807529,-122.4047949,2024-03-06,212019,2024-03-06 00:07:03 UTC,,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25-$3.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Bainbridge Island, WA #15673",1315 Wintergreen Lane NE,,Bainbridge Island,WA,98110,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6357914,-122.5148321,2024-03-06,212021,2024-03-06 00:09:40 UTC,,,,2015-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA106-1,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619761,-122.199755,2024-03-06,212098,2024-03-06 01:11:21 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA106-2,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619799,-122.199793,2024-03-06,212099,2024-03-06 01:11:21 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA106-5,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61977,-122.199722,2024-03-06,212209,2024-03-06 01:11:21 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 23961 N.e. State Route 3,23961 N.e. State Route 3,,Belfair,WA,98528,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,L2,Volta,https://voltacharging.com/,GPS,47.4538545,-122.823114,2024-03-06,212576,2024-03-06 01:57:45 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Commons at Federal Way,1701 South 320th Street,,Federal Way,WA,98003,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,L2,Volta,https://voltacharging.com/,GPS,47.3139055,-122.312283,2024-03-06,212578,2024-03-06 01:56:42 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Safeway 370 S W Sedgwick Rd,370 S W Sedgwick Rd,,Port Orchard,WA,98367,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.496601419,-122.652109803,2024-03-06,212583,2024-03-06 01:59:31 UTC,,,,2022-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Langley Park,305 Second Street,,Langley,WA,98260,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,48.039928,-122.409736,2024-03-06,212585,2024-03-06 00:04:43 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,WOLF DEN 76 STATION 1,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.448508,-120.43099,2024-03-06,212607,2024-03-06 01:14:17 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WOLF DEN 76 STATION 2 DC,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.448538,-120.430957,2024-03-06,212608,2024-03-06 01:14:21 UTC,,,,2022-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Interdisc Science Lot 9G,516 High Street,,Bellingham,WA,98225,,855-900-7584,E,,Public,24 hours daily,,,,,,10,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,48.73423,-122.48795,2024-03-06,212639,2024-03-06 01:46:19 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,123 4th Apartments Location 1,123 4th Avenue W.,.||,Olympia,WA,98501,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.044728,-122.902484,2024-03-06,212669,2024-03-06 00:00:18 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,123 4th Apartments Location 2,123 4th Avenue W.,,Olympia,WA,98501,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.044722,-122.902484,2024-03-06,212670,2024-03-06 00:00:18 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Spirit Wood Manor,1424 148th Ave SE,,Bellevue,WA,98007,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5976,-122.142,2024-03-06,212673,2024-03-06 00:08:27 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Martin Way Marketplace,4280 Martin Way E,,Olympia,WA,98516,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.049617639,-122.829249413,2024-03-06,212754,2024-03-06 01:56:33 UTC,,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Mile Hill Plaza,1434 Onley Ave SE,,Port Orchard,WA,98366,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.535286,-122.6101915,2024-03-06,212755,2024-03-06 01:59:16 UTC,,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,3851 Center Street,3851 Center Street,,Tacoma,WA,98409,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.231325,-122.4876,2024-03-06,212934,2024-03-06 02:04:18 UTC,,,,2022-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ANACORTESEV LIBRARY EV,M Ave. and 9th near Library,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.514381,-122.616919,2024-03-06,212998,2024-03-06 01:15:58 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ANACORTESEV E CH PARKING #3,6 Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.517744,-122.610748,2024-03-06,213018,2024-03-06 01:16:00 UTC,,,,2022-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Vista Field - Deschutes Avenue,606 N Crosswind Boulevard,,Kennewick,WA,99336,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,46.216773190847,-119.21101917564,2024-03-06,213083,2024-03-06 00:12:12 UTC,,,,2019-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.10/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Big B Truck Stop - Tesla Supercharger,2008  Durry Road,,Sprague,WA,99032,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.209058,-118.22567,2023-07-01,213149,2023-07-14 19:41:28 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"Liberty Lake, WA - Tesla Supercharger",21728 E Mission Ave,,Liberty Lake,WA,99019,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.67381,-117.1130101,2023-07-01,213150,2023-07-14 19:41:28 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,BELLEVUE SQUARE BELL SQ WEST #2,2088 Bellevue Square,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616037,-122.205528,2024-03-06,213389,2024-03-06 00:41:34 UTC,,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NE STATION NE STATION,6221 31st Ave NE,,Marysville,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.052498,-122.189401,2024-03-06,213770,2024-03-06 01:15:06 UTC,,,,2022-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NE STATION NW STATION,6221 31st Ave NE,,Marysville,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.052641,-122.189422,2024-03-06,213775,2024-03-06 01:15:59 UTC,,,,2022-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC RICHLAND 2,1457 Tapteal Drive,,Richland,WA,99352,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.230229,-119.226637,2024-03-06,213874,2024-03-06 00:50:40 UTC,,,,2022-04-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orchard on the Green,2250 Sidney Ave,,Port Orchard,WA,98366,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.513098,-122.652068,2024-03-06,213907,2024-03-06 01:46:16 UTC,,,,2022-04-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEVEL II CHARGE LEVEL II CHARGE,1014 18th St,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.507864,-122.613612,2024-03-06,213976,2024-03-06 01:16:25 UTC,,,,2022-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Amazon Go, Mill Creek WA","13209 39th Avenue SE, Suite A2",,Mill Creek,WA,98012,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.877436435,-122.179395431,2024-03-06,214088,2024-03-06 01:58:59 UTC,,,,2022-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,TAC ES CUW 02 SOUTH,326 East D St Center for Urban Waters - Main,,Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2593,-122.43424,2024-03-06,214118,2024-03-06 00:45:20 UTC,,,,2022-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC CORRIDOR SCC GTOWN L2-2,6701 Corson Ave S,,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.542318,-122.32446,2024-03-06,214131,2024-03-06 01:16:02 UTC,,,,2022-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,525 NORTHGATE RESIDENTIAL #2,525 NE Northgate Way,,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.70779,-122.321726,2024-03-06,214155,2024-03-06 00:14:31 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,525 NORTHGATE RESIDENTIAL #1,525 NE Northgate Way,,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.707814,-122.321637,2024-03-06,214156,2024-03-06 00:14:35 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
