state,county,fips_state,fips_county,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed
Nebraska,Cuming County,31,31039,2006,1106,4,1,
Nebraska,Cuming County,31,31039,2007,1102,1,1,1
Nebraska,Cuming County,31,31039,2008,1099,7,1,
Nebraska,Cuming County,31,31039,2009,1095,3,1,
Nebraska,Cuming County,31,31039,2010,1091,4,1,4
Nebraska,Cuming County,31,31039,2011,1102,3,1,
Nebraska,Cuming County,31,31039,2012,1113,9,1,
Nebraska,Cuming County,31,31039,2013,1124,8,1,
Nebraska,Cuming County,31,31039,2014,1134,3,1,
Nebraska,Cuming County,31,31039,2015,1145,8,1,8
Nebraska,Cuming County,31,31039,2016,1156,4,0,4
Nebraska,Custer County,31,31041,2000,1302,1,0,
Nebraska,Custer County,31,31041,2001,1299,9,0,
Nebraska,Custer County,31,31041,2002,1295,5,0,
Nebraska,Custer County,31,31041,2003,1292,5,1,
Nebraska,Custer County,31,31041,2004,1288,7,1,
Nebraska,Custer County,31,31041,2005,1285,7,1,
Nebraska,Custer County,31,31041,2006,1282,3,1,
Nebraska,Custer County,31,31041,2007,1278,8,1,
Nebraska,Custer County,31,31041,2008,1275,4,1,
Nebraska,Custer County,31,31041,2009,1271,5,1,
Nebraska,Custer County,31,31041,2010,1268,8,1,
Nebraska,Custer County,31,31041,2011,1288,7,1,
Nebraska,Custer County,31,31041,2012,1308,5,1,5
Nebraska,Custer County,31,31041,2013,1328,7,1,
Nebraska,Custer County,31,31041,2014,1348,10,1,
Nebraska,Custer County,31,31041,2015,1368,3,1,
Nebraska,Custer County,31,31041,2016,1388,5,0,5
Nebraska,Dakota County,31,31043,2000,2314,40,0,
Nebraska,Dakota County,31,31043,2001,2343,59,0,
Nebraska,Dakota County,31,31043,2002,2372,72,0,
Nebraska,Dakota County,31,31043,2003,2402,38,1,
Nebraska,Dakota County,31,31043,2004,2431,57,1,
Nebraska,Dakota County,31,31043,2005,2460,44,1,
Nebraska,Dakota County,31,31043,2006,2489,67,1,
Nebraska,Dakota County,31,31043,2007,2518,71,1,
Nebraska,Dakota County,31,31043,2008,2548,60,1,
Nebraska,Dakota County,31,31043,2009,2577,59,1,
Nebraska,Dakota County,31,31043,2010,2606,53,1,
Nebraska,Dakota County,31,31043,2011,2648,48,1,
Nebraska,Dakota County,31,31043,2012,2690,74,1,
Nebraska,Dakota County,31,31043,2013,2732,58,1,
Nebraska,Dakota County,31,31043,2014,2773,55,1,55
Nebraska,Dakota County,31,31043,2015,2815,46,1,46
Nebraska,Dakota County,31,31043,2016,2857,43,0,
Nebraska,Dawes County,31,31045,2000,1310,0,0,0
Nebraska,Dawes County,31,31045,2001,1326,2,0,
Nebraska,Dawes County,31,31045,2002,1342,3,0,
Nebraska,Dawes County,31,31045,2003,1358,4,1,
Nebraska,Dawes County,31,31045,2004,1374,1,1,
Nebraska,Dawes County,31,31045,2005,1391,7,1,
Nebraska,Dawes County,31,31045,2006,1407,4,1,
Nebraska,Dawes County,31,31045,2007,1423,2,1,
Nebraska,Dawes County,31,31045,2008,1439,2,1,
Nebraska,Dawes County,31,31045,2009,1455,1,1,
Nebraska,Dawes County,31,31045,2010,1471,1,1,
Nebraska,Dawes County,31,31045,2011,1501,1,1,
Nebraska,Dawes County,31,31045,2012,1531,8,1,
Nebraska,Dawes County,31,31045,2013,1562,3,1,
Nebraska,Dawes County,31,31045,2014,1592,6,1,
Nebraska,Dawes County,31,31045,2015,1622,3,1,
Nebraska,Dawes County,31,31045,2016,1652,8,0,8
Nebraska,Dawson County,31,31047,2000,2720,39,0,
Nebraska,Dawson County,31,31047,2001,2726,42,0,
Nebraska,Dawson County,31,31047,2002,2731,40,0,
Nebraska,Dawson County,31,31047,2003,2737,49,1,
Nebraska,Dawson County,31,31047,2004,2743,40,1,
Nebraska,Dawson County,31,31047,2005,2749,29,1,29
Nebraska,Dawson County,31,31047,2006,2754,42,1,
Nebraska,Dawson County,31,31047,2007,2760,38,1,
Nebraska,Dawson County,31,31047,2008,2766,27,1,
Nebraska,Dawson County,31,31047,2009,2771,25,1,
Nebraska,Dawson County,31,31047,2010,2777,48,1,
Nebraska,Dawson County,31,31047,2011,2818,24,1,23
Nebraska,Dawson County,31,31047,2012,2860,18,1,18
Nebraska,Dawson County,31,31047,2013,2901,23,1,23
Nebraska,Dawson County,31,31047,2014,2942,29,1,29
Nebraska,Dawson County,31,31047,2015,2984,41,1,41
Nebraska,Dawson County,31,31047,2016,3025,37,0,37
Nebraska,Deuel County,31,31049,2000,200,0,0,0
Nebraska,Deuel County,31,31049,2001,199,1,0,
Nebraska,Deuel County,31,31049,2002,198,2,0,
Nebraska,Deuel County,31,31049,2003,197,2,1,
Nebraska,Deuel County,31,31049,2004,196,0,1,
Nebraska,Deuel County,31,31049,2005,195,5,1,
Nebraska,Deuel County,31,31049,2006,194,4,1,
Nebraska,Deuel County,31,31049,2007,193,4,1,
Nebraska,Deuel County,31,31049,2008,192,0,1,
Nebraska,Deuel County,31,31049,2009,191,2,1,
Nebraska,Deuel County,31,31049,2010,190,3,1,
Nebraska,Deuel County,31,31049,2011,193,0,1,
Nebraska,Deuel County,31,31049,2012,196,2,1,
Nebraska,Deuel County,31,31049,2013,199,1,1,
Nebraska,Deuel County,31,31049,2014,202,1,1,
Nebraska,Deuel County,31,31049,2015,205,1,1,
Nebraska,Deuel County,31,31049,2016,208,3,0,
Nebraska,Dixon County,31,31051,2000,573,2,0,
Nebraska,Dixon County,31,31051,2001,572,3,0,
Nebraska,Dixon County,31,31051,2002,570,4,0,4
Nebraska,Dixon County,31,31051,2003,569,3,1,
Nebraska,Dixon County,31,31051,2004,567,2,1,
Nebraska,Dixon County,31,31051,2005,566,2,1,
Nebraska,Dixon County,31,31051,2006,564,3,1,3
Nebraska,Dixon County,31,31051,2007,563,4,1,
Nebraska,Dixon County,31,31051,2008,561,1,1,1
Nebraska,Dixon County,31,31051,2009,560,1,1,1
Nebraska,Dixon County,31,31051,2010,558,1,1,1
Nebraska,Dixon County,31,31051,2011,564,2,1,2
Nebraska,Dixon County,31,31051,2012,570,3,1,
Nebraska,Dixon County,31,31051,2013,576,1,1,1
Nebraska,Dixon County,31,31051,2014,582,2,1,
Nebraska,Dixon County,31,31051,2015,588,4,1,4
Nebraska,Dixon County,31,31051,2016,594,1,0,
Nebraska,Dodge County,31,31053,2000,4643,79,0,
Nebraska,Dodge County,31,31053,2001,4688,104,0,
Nebraska,Dodge County,31,31053,2002,4734,93,0,
Nebraska,Dodge County,31,31053,2003,4779,103,1,
Nebraska,Dodge County,31,31053,2004,4824,88,1,87
Nebraska,Dodge County,31,31053,2005,4870,105,1,
Nebraska,Dodge County,31,31053,2006,4915,105,1,
Nebraska,Dodge County,31,31053,2007,4960,104,1,
Nebraska,Dodge County,31,31053,2008,5005,129,1,
Nebraska,Dodge County,31,31053,2009,5051,134,1,
Nebraska,Dodge County,31,31053,2010,5096,106,1,
Nebraska,Dodge County,31,31053,2011,5177,126,1,
Nebraska,Dodge County,31,31053,2012,5257,105,1,
Nebraska,Dodge County,31,31053,2013,5338,110,1,
Nebraska,Dodge County,31,31053,2014,5418,120,1,
Nebraska,Dodge County,31,31053,2015,5499,114,1,113
Nebraska,Dodge County,31,31053,2016,5579,130,0,127
Nebraska,Douglas County,31,31055,2000,66940,5315,0,
Nebraska,Douglas County,31,31055,2001,67747,5598,0,5028
Nebraska,Douglas County,31,31055,2002,68554,5847,0,4860
Nebraska,Douglas County,31,31055,2003,69362,4932,1,4362
Nebraska,Douglas County,31,31055,2004,70169,5071,1,4589
Nebraska,Douglas County,31,31055,2005,70976,5159,1,4574
Nebraska,Douglas County,31,31055,2006,71783,5068,1,4534
Nebraska,Douglas County,31,31055,2007,72590,5406,1,4811
Nebraska,Douglas County,31,31055,2008,73398,5524,1,4798
Nebraska,Douglas County,31,31055,2009,74205,5132,1,4502
Nebraska,Douglas County,31,31055,2010,75012,5174,1,4542
Nebraska,Douglas County,31,31055,2011,77100,5036,1,4427
Nebraska,Douglas County,31,31055,2012,79188,4964,1,4371
Nebraska,Douglas County,31,31055,2013,81277,5205,1,4523
Nebraska,Douglas County,31,31055,2014,83365,5186,1,4736
Nebraska,Douglas County,31,31055,2015,85453,4746,1,4364
Nebraska,Douglas County,31,31055,2016,87541,5183,0,4824
Nebraska,Dundy County,31,31057,2000,262,1,0,
Nebraska,Dundy County,31,31057,2001,260,0,0,0
Nebraska,Dundy County,31,31057,2002,259,1,0,
Nebraska,Dundy County,31,31057,2003,257,1,1,
Nebraska,Dundy County,31,31057,2004,256,0,1,
Nebraska,Dundy County,31,31057,2005,254,0,1,
Nebraska,Dundy County,31,31057,2006,252,1,1,
Nebraska,Dundy County,31,31057,2007,251,2,1,
Nebraska,Dundy County,31,31057,2008,249,0,1,
Nebraska,Dundy County,31,31057,2009,248,1,1,
Nebraska,Dundy County,31,31057,2010,246,0,1,
Nebraska,Dundy County,31,31057,2011,249,1,1,
Nebraska,Dundy County,31,31057,2012,252,1,1,
Nebraska,Dundy County,31,31057,2013,255,2,1,
Nebraska,Dundy County,31,31057,2014,258,2,1,
Nebraska,Dundy County,31,31057,2015,261,3,1,
Nebraska,Dundy County,31,31057,2016,264,1,0,1
Nebraska,Fillmore County,31,31059,2000,686,4,0,
Nebraska,Fillmore County,31,31059,2001,674,5,0,
Nebraska,Fillmore County,31,31059,2002,661,5,0,
Nebraska,Fillmore County,31,31059,2003,649,7,1,
Nebraska,Fillmore County,31,31059,2004,637,5,1,
Nebraska,Fillmore County,31,31059,2005,625,4,1,
Nebraska,Fillmore County,31,31059,2006,612,6,1,
Nebraska,Fillmore County,31,31059,2007,600,4,1,
Nebraska,Fillmore County,31,31059,2008,588,7,1,
Nebraska,Fillmore County,31,31059,2009,575,6,1,
Nebraska,Fillmore County,31,31059,2010,563,8,1,7
Nebraska,Fillmore County,31,31059,2011,570,2,1,
Nebraska,Fillmore County,31,31059,2012,578,8,1,
Nebraska,Fillmore County,31,31059,2013,585,13,1,
Nebraska,Fillmore County,31,31059,2014,592,8,1,7
Nebraska,Fillmore County,31,31059,2015,600,4,1,4
Nebraska,Fillmore County,31,31059,2016,607,10,0,10
Nebraska,Franklin County,31,31061,2000,277,3,0,
Nebraska,Franklin County,31,31061,2001,277,1,0,1
Nebraska,Franklin County,31,31061,2002,277,2,0,2
Nebraska,Franklin County,31,31061,2003,277,2,1,
Nebraska,Franklin County,31,31061,2004,277,1,1,1
Nebraska,Franklin County,31,31061,2005,277,2,1,
Nebraska,Franklin County,31,31061,2006,277,1,1,1
Nebraska,Franklin County,31,31061,2007,277,2,1,
Nebraska,Franklin County,31,31061,2008,277,9,1,
Nebraska,Franklin County,31,31061,2009,277,0,1,
Nebraska,Franklin County,31,31061,2010,277,0,1,
Nebraska,Franklin County,31,31061,2011,282,3,1,
Nebraska,Franklin County,31,31061,2012,286,0,1,
Nebraska,Franklin County,31,31061,2013,291,2,1,2
Nebraska,Franklin County,31,31061,2014,295,2,1,
Nebraska,Franklin County,31,31061,2015,300,0,1,
Nebraska,Franklin County,31,31061,2016,304,0,0,0
Nebraska,Frontier County,31,31063,2000,328,0,0,0
Nebraska,Frontier County,31,31063,2001,330,2,0,
Nebraska,Frontier County,31,31063,2002,331,3,0,
Nebraska,Frontier County,31,31063,2003,333,1,1,1
Nebraska,Frontier County,31,31063,2004,334,0,1,
Nebraska,Frontier County,31,31063,2005,336,3,1,
Nebraska,Frontier County,31,31063,2006,337,1,1,
Nebraska,Frontier County,31,31063,2007,339,1,1,
Nebraska,Frontier County,31,31063,2008,340,1,1,
Nebraska,Frontier County,31,31063,2009,342,1,1,
Nebraska,Frontier County,31,31063,2010,343,1,1,
Nebraska,Frontier County,31,31063,2011,346,0,1,
Nebraska,Frontier County,31,31063,2012,349,1,1,
Nebraska,Frontier County,31,31063,2013,352,2,1,
Nebraska,Frontier County,31,31063,2014,355,2,1,
Nebraska,Frontier County,31,31063,2015,358,3,1,2
Nebraska,Frontier County,31,31063,2016,361,0,0,0
Nebraska,Furnas County,31,31065,2000,533,2,0,
Nebraska,Furnas County,31,31065,2001,536,1,0,
Nebraska,Furnas County,31,31065,2002,540,3,0,
Nebraska,Furnas County,31,31065,2003,543,3,1,
Nebraska,Furnas County,31,31065,2004,546,1,1,
Nebraska,Furnas County,31,31065,2005,550,3,1,
Nebraska,Furnas County,31,31065,2006,553,1,1,
Nebraska,Furnas County,31,31065,2007,556,3,1,
Nebraska,Furnas County,31,31065,2008,559,1,1,
Nebraska,Furnas County,31,31065,2009,563,1,1,
Nebraska,Furnas County,31,31065,2010,566,3,1,
Nebraska,Furnas County,31,31065,2011,577,1,1,
Nebraska,Furnas County,31,31065,2012,588,1,1,
Nebraska,Furnas County,31,31065,2013,599,1,1,
Nebraska,Furnas County,31,31065,2014,609,3,1,
Nebraska,Furnas County,31,31065,2015,620,5,1,5
Nebraska,Furnas County,31,31065,2016,631,3,0,
Nebraska,Gage County,31,31067,2000,2685,40,0,
Nebraska,Gage County,31,31067,2001,2689,26,0,
Nebraska,Gage County,31,31067,2002,2692,44,0,
Nebraska,Gage County,31,31067,2003,2696,55,1,
Nebraska,Gage County,31,31067,2004,2700,54,1,
Nebraska,Gage County,31,31067,2005,2704,39,1,
Nebraska,Gage County,31,31067,2006,2707,52,1,52
Nebraska,Gage County,31,31067,2007,2711,49,1,
Nebraska,Gage County,31,31067,2008,2715,31,1,
Nebraska,Gage County,31,31067,2009,2718,40,1,
Nebraska,Gage County,31,31067,2010,2722,39,1,39
Nebraska,Gage County,31,31067,2011,2765,51,1,51
Nebraska,Gage County,31,31067,2012,2808,42,1,40
Nebraska,Gage County,31,31067,2013,2851,53,1,51
Nebraska,Gage County,31,31067,2014,2893,52,1,51
Nebraska,Gage County,31,31067,2015,2936,44,1,43
Nebraska,Gage County,31,31067,2016,2979,46,0,45
Nebraska,Garden County,31,31069,2000,305,0,0,0
Nebraska,Garden County,31,31069,2001,303,0,0,0
Nebraska,Garden County,31,31069,2002,301,0,0,0
Nebraska,Garden County,31,31069,2003,299,1,1,
Nebraska,Garden County,31,31069,2004,297,1,1,
Nebraska,Garden County,31,31069,2005,295,0,1,
Nebraska,Garden County,31,31069,2006,292,1,1,
Nebraska,Garden County,31,31069,2007,290,0,1,
Nebraska,Garden County,31,31069,2008,288,2,1,
Nebraska,Garden County,31,31069,2009,286,2,1,
Nebraska,Garden County,31,31069,2010,284,2,1,
Nebraska,Garden County,31,31069,2011,286,1,1,
Nebraska,Garden County,31,31069,2012,287,0,1,
Nebraska,Garden County,31,31069,2013,289,2,1,
Nebraska,Garden County,31,31069,2014,291,1,1,
Nebraska,Garden County,31,31069,2015,292,2,1,
Nebraska,Garden County,31,31069,2016,294,3,0,
Nebraska,Garfield County,31,31071,2000,223,0,0,0
Nebraska,Garfield County,31,31071,2001,228,4,0,4
Nebraska,Garfield County,31,31071,2002,233,1,0,1
Nebraska,Garfield County,31,31071,2003,239,0,1,
Nebraska,Garfield County,31,31071,2004,244,1,1,
Nebraska,Garfield County,31,31071,2005,249,0,1,
Nebraska,Garfield County,31,31071,2006,254,0,1,
Nebraska,Garfield County,31,31071,2007,259,1,1,
Nebraska,Garfield County,31,31071,2008,265,1,1,
Nebraska,Garfield County,31,31071,2009,270,0,1,
Nebraska,Garfield County,31,31071,2010,275,0,1,
Nebraska,Garfield County,31,31071,2011,277,1,1,1
Nebraska,Garfield County,31,31071,2012,279,0,1,
Nebraska,Garfield County,31,31071,2013,282,0,1,
Nebraska,Garfield County,31,31071,2014,284,1,1,1
Nebraska,Garfield County,31,31071,2015,286,2,1,1
Nebraska,Garfield County,31,31071,2016,288,1,0,
Nebraska,Gosper County,31,31073,2000,208,2,0,
Nebraska,Gosper County,31,31073,2001,207,7,0,
Nebraska,Gosper County,31,31073,2002,205,2,0,
Nebraska,Gosper County,31,31073,2003,204,5,1,
Nebraska,Gosper County,31,31073,2004,202,5,1,
Nebraska,Gosper County,31,31073,2005,201,4,1,
Nebraska,Gosper County,31,31073,2006,200,8,1,
Nebraska,Gosper County,31,31073,2007,198,6,1,
Nebraska,Gosper County,31,31073,2008,197,2,1,
Nebraska,Gosper County,31,31073,2009,195,4,1,
Nebraska,Gosper County,31,31073,2010,194,0,1,
Nebraska,Gosper County,31,31073,2011,197,5,1,
Nebraska,Gosper County,31,31073,2012,200,2,1,
Nebraska,Gosper County,31,31073,2013,203,2,1,
Nebraska,Gosper County,31,31073,2014,206,2,1,
Nebraska,Gosper County,31,31073,2015,209,1,1,1
Nebraska,Gosper County,31,31073,2016,212,3,0,
Nebraska,Greeley County,31,31077,2000,231,2,0,
Nebraska,Greeley County,31,31077,2001,230,3,0,3
Nebraska,Greeley County,31,31077,2002,228,0,0,0
Nebraska,Greeley County,31,31077,2003,227,0,1,
Nebraska,Greeley County,31,31077,2004,226,2,1,
Nebraska,Greeley County,31,31077,2005,225,0,1,
Nebraska,Greeley County,31,31077,2006,223,1,1,1
Nebraska,Greeley County,31,31077,2007,222,1,1,1
Nebraska,Greeley County,31,31077,2008,221,1,1,1
Nebraska,Greeley County,31,31077,2009,219,1,1,
Nebraska,Greeley County,31,31077,2010,218,0,1,
Nebraska,Greeley County,31,31077,2011,222,0,1,
Nebraska,Greeley County,31,31077,2012,226,0,1,
Nebraska,Greeley County,31,31077,2013,230,0,1,
Nebraska,Greeley County,31,31077,2014,234,0,1,
Nebraska,Greeley County,31,31077,2015,238,0,1,
Nebraska,Greeley County,31,31077,2016,242,0,0,0
Nebraska,Hall County,31,31079,2000,6940,164,0,
Nebraska,Hall County,31,31079,2001,7033,193,0,
Nebraska,Hall County,31,31079,2002,7125,171,0,
Nebraska,Hall County,31,31079,2003,7218,194,1,
Nebraska,Hall County,31,31079,2004,7311,212,1,
Nebraska,Hall County,31,31079,2005,7404,210,1,205
Nebraska,Hall County,31,31079,2006,7496,245,1,240
Nebraska,Hall County,31,31079,2007,7589,244,1,235
Nebraska,Hall County,31,31079,2008,7682,231,1,228
Nebraska,Hall County,31,31079,2009,7774,220,1,209
Nebraska,Hall County,31,31079,2010,7867,201,1,
Nebraska,Hall County,31,31079,2011,8045,195,1,187
Nebraska,Hall County,31,31079,2012,8224,207,1,198
Nebraska,Hall County,31,31079,2013,8402,175,1,160
Nebraska,Hall County,31,31079,2014,8580,221,1,203
Nebraska,Hall County,31,31079,2015,8759,196,1,181
Nebraska,Hall County,31,31079,2016,8937,211,0,
Nebraska,Hamilton County,31,31081,2000,872,8,0,
Nebraska,Hamilton County,31,31081,2001,868,6,0,
Nebraska,Hamilton County,31,31081,2002,864,14,0,14
Nebraska,Hamilton County,31,31081,2003,859,7,1,7
Nebraska,Hamilton County,31,31081,2004,855,10,1,10
Nebraska,Hamilton County,31,31081,2005,851,7,1,6
Nebraska,Hamilton County,31,31081,2006,847,5,1,5
Nebraska,Hamilton County,31,31081,2007,843,6,1,
Nebraska,Hamilton County,31,31081,2008,838,2,1,2
Nebraska,Hamilton County,31,31081,2009,834,8,1,
Nebraska,Hamilton County,31,31081,2010,830,2,1,2
Nebraska,Hamilton County,31,31081,2011,850,6,1,6
Nebraska,Hamilton County,31,31081,2012,870,5,1,
Nebraska,Hamilton County,31,31081,2013,890,10,1,9
Nebraska,Hamilton County,31,31081,2014,909,11,1,8
Nebraska,Hamilton County,31,31081,2015,929,7,1,7
Nebraska,Hamilton County,31,31081,2016,949,5,0,
Nebraska,Harlan County,31,31083,2000,315,1,0,
Nebraska,Harlan County,31,31083,2001,316,2,0,
Nebraska,Harlan County,31,31083,2002,317,0,0,0
Nebraska,Harlan County,31,31083,2003,319,3,1,
Nebraska,Harlan County,31,31083,2004,320,10,1,
Nebraska,Harlan County,31,31083,2005,321,2,1,
Nebraska,Harlan County,31,31083,2006,322,2,1,
Nebraska,Harlan County,31,31083,2007,323,2,1,
Nebraska,Harlan County,31,31083,2008,325,4,1,
Nebraska,Harlan County,31,31083,2009,326,2,1,
Nebraska,Harlan County,31,31083,2010,327,4,1,
Nebraska,Harlan County,31,31083,2011,334,2,1,
Nebraska,Harlan County,31,31083,2012,342,1,1,
Nebraska,Harlan County,31,31083,2013,349,3,1,
Nebraska,Harlan County,31,31083,2014,356,1,1,
Nebraska,Harlan County,31,31083,2015,364,1,1,
Nebraska,Harlan County,31,31083,2016,371,1,0,
Nebraska,Hayes County,31,31085,2000,121,0,0,0
Nebraska,Hayes County,31,31085,2001,121,0,0,0
Nebraska,Hayes County,31,31085,2002,122,1,0,
Nebraska,Hayes County,31,31085,2003,122,0,1,
Nebraska,Hayes County,31,31085,2004,123,0,1,
Nebraska,Hayes County,31,31085,2005,123,1,1,
Nebraska,Hayes County,31,31085,2006,123,0,1,
Nebraska,Hayes County,31,31085,2007,124,1,1,
Nebraska,Hayes County,31,31085,2008,124,0,1,
Nebraska,Hayes County,31,31085,2009,125,0,1,
Nebraska,Hayes County,31,31085,2010,125,0,1,
Nebraska,Hayes County,31,31085,2011,127,0,1,
Nebraska,Hayes County,31,31085,2012,129,1,1,
Nebraska,Hayes County,31,31085,2013,131,1,1,
Nebraska,Hayes County,31,31085,2014,133,1,1,
Nebraska,Hayes County,31,31085,2015,135,0,1,
Nebraska,Hayes County,31,31085,2016,137,1,0,
Nebraska,Hitchcock County,31,31087,2000,281,0,0,0
Nebraska,Hitchcock County,31,31087,2001,284,0,0,0
Nebraska,Hitchcock County,31,31087,2002,288,4,0,
Nebraska,Hitchcock County,31,31087,2003,291,2,1,
Nebraska,Hitchcock County,31,31087,2004,295,1,1,
Nebraska,Hitchcock County,31,31087,2005,298,2,1,
Nebraska,Hitchcock County,31,31087,2006,301,4,1,
Nebraska,Hitchcock County,31,31087,2007,305,0,1,
Nebraska,Hitchcock County,31,31087,2008,308,2,1,
Nebraska,Hitchcock County,31,31087,2009,312,1,1,
Nebraska,Hitchcock County,31,31087,2010,315,2,1,
Nebraska,Hitchcock County,31,31087,2011,319,3,1,
Nebraska,Hitchcock County,31,31087,2012,324,0,1,
Nebraska,Hitchcock County,31,31087,2013,328,0,1,
Nebraska,Hitchcock County,31,31087,2014,332,1,1,
Nebraska,Hitchcock County,31,31087,2015,337,6,1,6
Nebraska,Hitchcock County,31,31087,2016,341,2,0,2
Nebraska,Holt County,31,31089,2000,1216,1,0,
Nebraska,Holt County,31,31089,2001,1215,8,0,
Nebraska,Holt County,31,31089,2002,1213,13,0,
Nebraska,Holt County,31,31089,2003,1212,3,1,
Nebraska,Holt County,31,31089,2004,1210,4,1,4
Nebraska,Holt County,31,31089,2005,1209,7,1,
Nebraska,Holt County,31,31089,2006,1207,2,1,
Nebraska,Holt County,31,31089,2007,1206,4,1,
Nebraska,Holt County,31,31089,2008,1204,2,1,
Nebraska,Holt County,31,31089,2009,1203,4,1,4
Nebraska,Holt County,31,31089,2010,1201,14,1,14
Nebraska,Holt County,31,31089,2011,1217,9,1,
Nebraska,Holt County,31,31089,2012,1233,6,1,6
Nebraska,Holt County,31,31089,2013,1250,8,1,7
Nebraska,Holt County,31,31089,2014,1266,5,1,5
Nebraska,Holt County,31,31089,2015,1282,4,1,4
Nebraska,Holt County,31,31089,2016,1298,5,0,5
Nebraska,Howard County,31,31093,2000,587,1,0,
Nebraska,Howard County,31,31093,2001,590,4,0,4
Nebraska,Howard County,31,31093,2002,592,2,0,2
Nebraska,Howard County,31,31093,2003,595,2,1,2
Nebraska,Howard County,31,31093,2004,597,3,1,3
Nebraska,Howard County,31,31093,2005,600,9,1,9
Nebraska,Howard County,31,31093,2006,602,2,1,
Nebraska,Howard County,31,31093,2007,605,3,1,
Nebraska,Howard County,31,31093,2008,607,3,1,
Nebraska,Howard County,31,31093,2009,610,4,1,
Nebraska,Howard County,31,31093,2010,612,4,1,4
Nebraska,Howard County,31,31093,2011,625,6,1,6
Nebraska,Howard County,31,31093,2012,639,4,1,
Nebraska,Howard County,31,31093,2013,652,1,1,1
Nebraska,Howard County,31,31093,2014,665,4,1,4
