neighborhood,title,price,beds_sqft,pid,longitude,date,subregion,link,latitude
 (dublin / pleasanton / livermore),Coming newly remodeled contemporary home 11/4,$2147,   / 2br - 1073ft² -    ,4076157986,-121.876615,Sep 18 2013,East Bay,/eby/apa/4076157986.html,37.67653
 (353 Grand Avenue. Oakland),OPEN HOUSE TODAY 9/18. * $0 Application Fee& $250 OFF 1st Month Rent *,$1495,   / 2br -    ,4076175799,-122.256562,Sep 18 2013,East Bay,/eby/apa/4076175799.html,37.809509
 (emeryville),A spacious sunny and bright apartment home.,$2100,   / 2br - 1015ft² -    ,4076141471,-122.280394,Sep 18 2013,East Bay,/eby/apa/4076141471.html,37.831274
 (vallejo / benicia),"Rent To Own or Lease Option. Bad Credit OK under $300,000",,  4br - 1785ft² -    ,4076174106,,Sep 18 2013,East Bay,/eby/apa/4076174106.html,
 (oakland east),"A NICE 3BED 1 BATH UNIT,IN A COMPLEX,OAKLAND,COMING SOON",$1600,   / 3br -    ,4076139941,,Sep 18 2013,East Bay,/eby/apa/4076139941.html,
 (dublin / pleasanton / livermore),CHARMING UNIT IN DESIREABLE COMPLEX. CLOSE TO DOWNTOWN!,$1650,   / 2br - 948ft² -    ,4076169813,,Sep 18 2013,East Bay,/eby/apa/4076169813.html,
 (emeryville),TWO BEDROOMS IN THE CITY OF EMERYVILLE!,$2675,   / 2br - 961ft² -    ,4075836638,,Sep 18 2013,East Bay,/eby/apa/4075836638.html,
 (vallejo / benicia),741 Rosewood Ave.,$1150,   / 3br - 1020ft² -    ,4075879594,,Sep 18 2013,East Bay,/eby/apa/4075879594.html,
 (pittsburg / antioch),A Must See! Fantastic Location! Beautiful One Bedroom Apt Home!,$1140,   / 1br - 642ft² -    ,4017386677,,Sep 18 2013,East Bay,/eby/apa/4017386677.html,
,"Low Prices, Great Homes - Contact Us About Our Apts ",$1028,   / 1br -    ,4043544108,-122.132403,Sep 18 2013,East Bay,/eby/apa/4043544108.html,37.692538
 (pittsburg / antioch),Washer and Dryer Included In All Apartment Homes!,$1165,   / 1br - 658ft² -    ,4050842432,,Sep 18 2013,East Bay,/eby/apa/4050842432.html,
 (2125 92nd Avenue & Bancroft),3 Apartment Available Soon!! $0 To Apply,$1195,   / 3br - 865ft² -    ,4063563117,-122.166132,Sep 18 2013,East Bay,/eby/apa/4063563117.html,37.751926
 (2125 92nd Avenue & Bancroft),3 bedroom apartment coming soon!! No cost to apply!!,$1150,   / 3br - 901ft² -    ,4046157782,-122.166132,Sep 18 2013,East Bay,/eby/apa/4046157782.html,37.751926
 (2125 92nd Avenue & Bancroft),Beautiful & Spacious Townhome Apartment / $0  To Apply,$1095,   / 2br -    ,4061265589,-122.166132,Sep 18 2013,East Bay,/eby/apa/4061265589.html,37.751926
 (dublin / pleasanton / livermore),Complimentary coffee bar / 3 laundry facilities / Swimming pool,$1369,   / 1br - 538ft² -    ,4075840833,-121.736731,Sep 18 2013,East Bay,/eby/apa/4075840833.html,37.709663
 (pittsburg / antioch),2 story/3bed/2.5bath great single house near bart in Bay point,$1650,   / 3br - 1550ft² -    ,4046715677,-121.948171,Sep 18 2013,East Bay,/eby/apa/4046715677.html,38.02202
 (vallejo / benicia),##RV/Trailer space for rent MOVE IN SPECIAL 50% OF SEPTEMBER ONLY##,$250,      ,4071441254,-122.228942,Sep 18 2013,East Bay,/eby/apa/4071441254.html,38.099444
 (pittsburg / antioch),3/2.5 in Antioch off Golf Course Rd! Just Remodeled!,$1750,   / 3br - 1631ft² -    ,4075782177,-121.804195,Sep 18 2013,East Bay,/eby/apa/4075782177.html,37.962201
 (vallejo / benicia),Junior 1bd/bth Recently remodeled,$1000,   / 1br -    ,4056322511,,Sep 18 2013,East Bay,/eby/apa/4056322511.html,
 (vallejo / benicia),4bd/ 2bth NEWLY REMODELED ALL UTILITIES INCLUDED!!!,$2100,   / 4br - 1400ft² -    ,4056437776,-122.240261,Sep 18 2013,East Bay,/eby/apa/4056437776.html,38.088487
 (fairfield / vacaville),North Vacaville 3/2,$1395,   / 3br -    ,4075780539,-121.998869,Sep 18 2013,East Bay,/eby/apa/4075780539.html,38.351283
 (fremont / union city / newark),Fully Furnished Condo Located by the Great Mall!,$1700,   / 1br - 676ft² -    ,4061472623,-121.884718,Sep 18 2013,East Bay,/eby/apa/4061472623.html,37.42876
 (fremont / union city / newark),"Countrywood, Providing The Best Service in the East Bay",$1468,   / 1br -    ,4075773523,,Sep 18 2013,East Bay,/eby/apa/4075773523.html,
 (hayward / castro valley),Open House Saturday 10am - 1pm,$1495,   / 2br -    ,4075748952,-122.078613,Sep 18 2013,East Bay,/eby/apa/4075748952.html,37.678741
 (danville / san ramon),Amenities Galore!,$1915,   / 1br - 769ft² -    ,4075771587,-121.948753,Sep 18 2013,East Bay,/eby/apa/4075771587.html,37.765828
 (dublin / pleasanton / livermore),One story single family house in ,$2600,   / 4br - 1980ft² -    ,4075770910,,Sep 18 2013,East Bay,/eby/apa/4075770910.html,
 (fairfield / vacaville),Fantastic FALL special- 700.00 off move in,$1880,   / 3br - 1420ft² -    ,4075770653,,Sep 18 2013,East Bay,/eby/apa/4075770653.html,
 (hayward / castro valley),Open House Saturday 10am - 2pm,$995,   / 1br -    ,4075714190,-122.078456,Sep 18 2013,East Bay,/eby/apa/4075714190.html,37.678884
 (petaluma),"Spacious 4Bd 2Ba, Fam Rm, Din Rm, Fireplace, in E. Petaluma",$2200,   / 4br - 1800ft² -    ,4076903068,-122.601478,Sep 18 2013,North Bay,/nby/apa/4076903068.html,38.246421
 (napa county),Charming renovated Bungalow,$2250,   / 2br - 948ft² -    ,4076889066,-122.286485,Sep 18 2013,North Bay,/nby/apa/4076889066.html,38.31768
 (san anselmo),"Short-term lease opp. in Sleepy Hollow, stunning 5br/4 full bath",$5500,   / 5br - 3986ft² -    ,4047135546,,Sep 18 2013,North Bay,/nby/apa/4047135546.html,
 (napa county),Beautiful and Unique Victorian Farmhouse in Calistoga,$2500,   / 2br - 1635ft² -    ,4076865862,-122.584977,Sep 18 2013,North Bay,/nby/apa/4076865862.html,38.576915
 (san rafael),"***Upscale Condo, Fully Remodeled/ 2br, 1ba- Very quite & peaceful***",$2100,   / 2br - 1000ft² -    ,4068370790,-122.5855,Sep 18 2013,North Bay,/nby/apa/4068370790.html,38.0339
 (santa rosa),Modern Estate Home With AuPair Quarter,$5100,   / 4br - 5620ft² -    ,4076810488,-122.71443,Sep 18 2013,North Bay,/nby/apa/4076810488.html,38.44047
 (napa county),Beautiful house for rent in City of Napa,$1800,   / 3br -    ,4062055504,,Sep 18 2013,North Bay,/nby/apa/4062055504.html,
 (petaluma),Country living yet Close to Town ,$1600,   / 1br - 850ft² -    ,4076819794,-122.737099,Sep 18 2013,North Bay,/nby/apa/4076819794.html,38.306015
 (santa rosa),"Call Today, Rent Today - Beautiful Apt Has Everything! ",$1295,   / 1br - 866ft² -    ,4076810624,,Sep 18 2013,North Bay,/nby/apa/4076810624.html,
 (Pt. San Quentin),Come Live at the BEACH!!!   ♥  ♥  ♥,$1400,      ,4072295557,,Sep 18 2013,North Bay,/nby/apa/4072295557.html,
 (Santa Rosa),Beautiful Home Available Now! - There's Nothing You Won't Love 100,$1475,   / 2br -    ,4076809912,,Sep 18 2013,North Bay,/nby/apa/4076809912.html,
 (mendocino county),House for Lease Mendocino,$2000,   / 3br - 2000ft² -    ,4076794320,,Sep 18 2013,North Bay,/nby/apa/4076794320.html,
 (san jose south),GORGEOUS 1BD/1BA AT A REDUCED RATE! MOVE-IN TODAY!! ,$1695,   / 1br -    ,4075417832,-121.838561,Sep 18 2013,South Bay,/sby/apa/4075417832.html,37.275733
 (san jose south),Open House: Friday from 4-5:30PM Beautiful house 3B&2.5B,$2450,   / 3br - 1757ft² -    ,4062697674,-121.843344,Sep 18 2013,South Bay,/sby/apa/4062697674.html,37.292354
 (los gatos),Beautiful 2 Bedroom Apartment 3 Blocks From Downtown Los Gatos,$3495,   / 2br -    ,4075441755,-121.986106,Sep 18 2013,South Bay,/sby/apa/4075441755.html,37.225871
,Waiting List Now Open!,$1232,   / 1br - 706ft² -    ,4075418413,,Sep 18 2013,South Bay,/sby/apa/4075418413.html,
 (santa clara),*****    Incredible Value! ** RENT ONLINE TODAY,$1683,   / 1br - 664ft² -    ,4075434824,,Sep 18 2013,South Bay,/sby/apa/4075434824.html,
 (sunnyvale),Pets Welcome here at SHADOWBROOK APARTMENTS in Sunnyvale ,$1757,   / 565ft² -    ,4075434618,,Sep 18 2013,South Bay,/sby/apa/4075434618.html,
 (san jose south),"Large Fitness Room, Water & Garbage paid!",$1410,   / 1br - 611ft² -    ,4075385840,,Sep 18 2013,South Bay,/sby/apa/4075385840.html,
 (san jose south),3BR/2.5BA South San Jose Single Family Home for Rent- $2590,$2590,   / 3br - 1457ft² -    ,4067532836,,Sep 18 2013,South Bay,/sby/apa/4067532836.html,
" (Vallejo, Vacaville, Pinole)",***COMFORTABLE AND CONVENIENT FOR YOUR WAY OF LIFE*** (707) 643-1100,$1125,   / 1br - 730ft² -    ,4076497672,-122.241874,Sep 18 2013,East Bay,/eby/apa/4076497672.html,38.083062
 (hayward / castro valley),The Timbers is The Perfect Place to Call Home!!!,$1745,   / 1br - 751ft² -    ,4076642504,-122.089102,Sep 18 2013,East Bay,/eby/apa/4076642504.html,37.648098
 (concord / pleasant hill / martinez),Roomy One Bedroom With Washer & Dryer! Easy Access To Freeway!,$1952,   / 1br - 748ft² -    ,4076419593,-122.033472,Sep 18 2013,East Bay,/eby/apa/4076419593.html,37.972959
 (hayward / castro valley),Castro Valley small back house/Cottage,$1150,   / 1br -    ,4066965642,,Sep 18 2013,East Bay,/eby/apa/4066965642.html,
 (pittsburg / antioch),BEAUTIFUL PET FRIENDLY COMMUNITY!!  UPDATED!  ACTIVE! FUN!  ,$1140,   / 1br - 642ft² -    ,4076428227,,Sep 18 2013,East Bay,/eby/apa/4076428227.html,
" (hercules, pinole, san pablo, el sob)",3 Bedroom and 1 Bath Single House,$1700,   / 3br - 1600ft² -    ,4076427105,-122.336259,Sep 18 2013,East Bay,/eby/apa/4076427105.html,37.949923
 (berkeley north / hills),"2 Bedroom 2Bath, North Berkeley Apartment ",$2699,   / 2br -    ,4076292215,-122.26828,Sep 18 2013,East Bay,/eby/apa/4076292215.html,37.878425
 (oakland piedmont / montclair),Contemporary Montclair One Bedroom Condominium Walk to Village Coming Soon!,$1995,   / 1br - 803ft² -    ,4076221917,,Sep 18 2013,East Bay,/eby/apa/4076221917.html,
 (richmond / point / annex),"3BD/1BATH/$1,569 and $500 deposit Section 8 OK",$1569,   / 3br -    ,4019395507,,Sep 18 2013,East Bay,/eby/apa/4019395507.html,
 (danville / san ramon),Make Bridges at San Ramon your home!,$2055,   / 2br - 750ft² -    ,4076250874,-121.948453,Sep 18 2013,East Bay,/eby/apa/4076250874.html,37.760858
 (oakland lake merritt / grand),Victorian 3-bedroom with amazing features & storage!,$2100,   / 3br -    ,4076281330,-122.242679,Sep 18 2013,East Bay,/eby/apa/4076281330.html,37.802527
 (hayward / castro valley),"AzariPM: Newly Remodeled 3br/1.5ba Home - Near Freeway, Walk to BART",$2049,   / 3br - 1442ft² -    ,4069647129,-122.090645,Sep 18 2013,East Bay,/eby/apa/4069647129.html,37.664474
 (san leandro),1 Bedroom Singular Downstairs Unit - San Leandro (Estudillo),$1150,   / 625ft² -    ,4076312510,-122.154601,Sep 18 2013,East Bay,/eby/apa/4076312510.html,37.727348
 (brentwood / oakley),RENTED Can RENT yours too!!  Brand New Home,$2450,   / 5br - 2846ft² -    ,4059095802,-121.7036,Sep 18 2013,East Bay,/eby/apa/4059095802.html,37.994
 (oakland east),3 Bed 1 Bath Duplex w/ cherry wood kitchen cabinets,$1500,   / 3br -    ,4076262507,-122.2708,Sep 18 2013,East Bay,/eby/apa/4076262507.html,37.80437
 (oakland east),Apartamento de 2 recamaras con basura y agua incluida.,$1300,   / 2br -    ,4076209311,-122.25,Sep 18 2013,East Bay,/eby/apa/4076209311.html,37.5
 (353 Grand Avenue. Oakland),$0 Application Fee - OPEN HOUSE Today!!! * $250 Off 1st Month Rent*,$1495,   / 2br -    ,4076158254,-122.256562,Sep 18 2013,East Bay,/eby/apa/4076158254.html,37.809509
 (brentwood / oakley),Beautiful Brentwood home!,,     ,4065664634,,Sep 18 2013,East Bay,/eby/apa/4065664634.html,
 (353 Grand Avenue. Oakland),OPEN HOUSE TODAY 9/18.* $0 Application Fee & $250 OFF 1st Month Rent *,$1495,   / 2br -    ,4076229532,-122.256562,Sep 18 2013,East Bay,/eby/apa/4076229532.html,37.809509
 (san leandro),2 Br 1.5 bath condo gated community,$1595,   / 2br - 985ft² -    ,4076157231,,Sep 18 2013,East Bay,/eby/apa/4076157231.html,
 (dublin / pleasanton / livermore),"Open Kitchen & Dining, Spacious Living!",$2100,   / 2br - 887ft² -    ,4076185705,,Sep 18 2013,East Bay,/eby/apa/4076185705.html,
 (fairfield / vacaville),Dont let this pass you by! Reserve for October Move-in!,$1025,   / 1br - 629ft² -    ,4076226653,-122.042,Sep 18 2013,East Bay,/eby/apa/4076226653.html,38.2408
 (oakland piedmont / montclair),Piedmont Avenue Craftsman's Style Three Plus Plus Bedroom Coming October 1st!,$4000,   / 3br - 1938ft² -    ,4076121073,,Sep 18 2013,East Bay,/eby/apa/4076121073.html,
 (dublin / pleasanton / livermore),"In The Lookout For A 3X2 & Private Garage? Hurry, Before It Is Gone!",$2845,   / 3br - 1321ft² -    ,4076224240,-121.886959,Sep 18 2013,East Bay,/eby/apa/4076224240.html,37.709764
 (richmond / point / annex),Beautiful Newly Remodeled Apt. Section 8 OK,$1250,   / 2br -    ,4076223808,-122.322968,Sep 18 2013,East Bay,/eby/apa/4076223808.html,37.926258
 (danville / san ramon),2nd floor with detached garage attached!!!this is home,$1739,   / 1br - 890ft² -    ,4076038887,,Sep 18 2013,East Bay,/eby/apa/4076038887.html,
 (oakland hills / mills),Beautiful Mid-Century Modern Home in the Oakland Hills,$4250,   / 3br - 1450ft² -    ,4076036483,-122.144408,Sep 18 2013,East Bay,/eby/apa/4076036483.html,37.760062
 (dublin / pleasanton / livermore),$99 move-in special on approved credit! Free September rent!,$3204,   / 3br - 1447ft² -    ,4076000615,-121.929531,Sep 18 2013,East Bay,/eby/apa/4076000615.html,37.701207
 (pittsburg / antioch),3 bed 1 bath very unique home with lots of space! - SELECT 1 REALTY ,$1245,   / 3br - 1100ft² -    ,4075985128,-121.798343,Sep 18 2013,East Bay,/eby/apa/4075985128.html,38.008729
 (oakland piedmont / montclair),"Modern, Bright Apartment on Piedmont Ave",$1775,   / 1br - 675ft² -    ,4076016026,-122.25208,Sep 18 2013,East Bay,/eby/apa/4076016026.html,37.827527
 (danville / san ramon),Spacious one bedroom with washer and Dryer!!,$1589,   / 1br - 775ft² -    ,4076034037,,Sep 18 2013,East Bay,/eby/apa/4076034037.html,
 (walnut creek),All Inclusive Temporary Housing ,,  2br -    ,4075638044,,Sep 18 2013,East Bay,/eby/apa/4075638044.html,
 (fairfield / vacaville),1156 Ironwood Court (Fairfield),$2245,   / 4br - 2598ft² -    ,4076003258,-122.008948,Sep 18 2013,East Bay,/eby/apa/4076003258.html,38.285269
 (richmond / point / annex),"2318 Brooks Ave, #1, Richmond, CA 94804 (xst-23rd St)	",$925,   / 1br -    ,4076012785,-122.347259,Sep 18 2013,East Bay,/eby/apa/4076012785.html,37.940887
 (walnut creek),Roomy 1BR and 2BR Apartments Available near BART Station,$1767,   / 1br - 726ft² -    ,4075879759,-122.066444,Sep 18 2013,East Bay,/eby/apa/4075879759.html,37.901224
" (hercules, pinole, san pablo, el sob)",Newly Renovated 3-Bedroom in Crockett ,$1395,   / 3br -    ,4071593605,-122.225279,Sep 18 2013,East Bay,/eby/apa/4071593605.html,38.05312
 (brentwood / oakley)," MANY Upgrades, 1 story 3 bed, 2 bath Brentwood - SELECT 1 REALTY  ",$1800,   / 3br - 1700ft² -    ,4063330112,-121.705764,Sep 18 2013,East Bay,/eby/apa/4063330112.html,37.932102
 (brentwood / oakley), Very nice 3 bed 2.5 bath Brentwood - SELECT 1 REALTY ,$1750,   / 3br - 1530ft² -    ,4063336994,-121.709854,Sep 18 2013,East Bay,/eby/apa/4063336994.html,37.936449
 (fremont / union city / newark),Washer/dryer in your home and hardwood floors!,$1840,   / 1br - 704ft² -    ,4075946287,-121.964081,Sep 18 2013,East Bay,/eby/apa/4075946287.html,37.558079
 (fremont / union city / newark),This Apartment Will Brighten Your Day Once You See It!,$1584,   / 1br -    ,4075907251,,Sep 18 2013,East Bay,/eby/apa/4075907251.html,
 (vallejo / benicia),Nice Cozy Studio with New Carpet in a secured gated building Near Shop,$700,      ,4061461474,-122.25266,Sep 18 2013,East Bay,/eby/apa/4061461474.html,38.136438
 (fremont / union city / newark),HUGE 1 BEDROOM IN FREMONT! PAID UTILITIES PLUS MOVE IN BONUS!,$1575,   / 1br - 650ft² -    ,4075913333,-122.021172,Sep 18 2013,East Bay,/eby/apa/4075913333.html,37.572235
 (fremont / union city / newark),Studio 500 sq ft Ground Floor,$1175,   / 500ft² -    ,4075656570,,Sep 18 2013,East Bay,/eby/apa/4075656570.html,
 (pittsburg / antioch),"Amazing Apartments for rent Call for DETAILS AMAZING 2 BEDROOM 1 BA, ",$850,   / 2br -    ,4071465737,-121.809987,Sep 18 2013,East Bay,/eby/apa/4071465737.html,37.997521
 (brentwood / oakley),R.V. Living - Trailer Space Available,$485,      ,4047779910,-121.750765,Sep 18 2013,East Bay,/eby/apa/4047779910.html,38.005121
 (danville / san ramon),Last One Bedroom Available!!!,$1925,   / 1br - 950ft² -    ,4075923060,-121.97802,Sep 18 2013,East Bay,/eby/apa/4075923060.html,37.77993
 (pittsburg / antioch),4 Bedroom 3 Bathroom 3 Car Garage Hardwood Floor,$2000,   / 4br - 2258ft² -    ,4061530238,-121.7758,Sep 18 2013,East Bay,/eby/apa/4061530238.html,37.9658
 (oakland east),"SPACIOUS 2 BED 1 BATH UNIT IN OAKLAND,COMING SOON",$1200,   / 2br -    ,4076101585,,Sep 18 2013,East Bay,/eby/apa/4076101585.html,
 (oakland east),4 BED 2 BATH REMODELED HOME WITH A VIEW,$1995,   / 4br -    ,4048666446,,Sep 18 2013,East Bay,/eby/apa/4048666446.html,
 (lafayette / orinda / moraga),4 BED 2.5 BATH HOME IN BURTON VALLEY LAFAYETTE,$4495,   / 4br - 2600ft² -    ,4067688259,,Sep 18 2013,East Bay,/eby/apa/4067688259.html,
 (pittsburg / antioch),4 BED 2.5 BATH HOME IN ANTIOCH,$2195,   / 4br -    ,4076157705,,Sep 18 2013,East Bay,/eby/apa/4076157705.html,
 (concord / pleasant hill / martinez),Come Home to Serenity and Luxury!,$1610,   / 2br - 808ft² -    ,4076157065,,Sep 18 2013,East Bay,/eby/apa/4076157065.html,
 (alameda),House on Lagoon - No Fee!,$3400,   / 4br -    ,4076138733,-122.2648,Sep 18 2013,East Bay,/eby/apa/4076138733.html,37.7706
 (fremont / union city / newark),Hurry By Today! This Large One Bedroom Will Rent Fast! Hurry!,$1560,   / 1br - 650ft² -    ,4076155105,,Sep 18 2013,East Bay,/eby/apa/4076155105.html,
 (dublin / pleasanton / livermore),2406ft²-Mountain House for rent immed *OPEN HOUSE* Sep21&Sep22 10to5P ,$2095,   / 4br - 2406ft² -    ,4076132915,-121.5397,Sep 18 2013,East Bay,/eby/apa/4076132915.html,37.7695
 (hayward / castro valley),"Two Pools, Walk to BART, Private Patio, Modern Kitchen",$1450,   / 1br - 719ft² -    ,4076153610,-122.083821,Sep 18 2013,East Bay,/eby/apa/4076153610.html,37.680292
 (hayward / castro valley),Largest One Bedroom Coming Soon!,$1631,   / 1br - 797ft² -    ,4076132677,,Sep 18 2013,East Bay,/eby/apa/4076132677.html,
 (fremont / union city / newark),Top floor apartment in a bright location,$2380,   / 2br - 1150ft² -    ,4076151865,,Sep 18 2013,East Bay,/eby/apa/4076151865.html,
 (fremont / union city / newark),1 bedrooms available October! Great location near BART!,$1870,   / 1br - 761ft² -    ,4075823888,-121.97176,Sep 18 2013,East Bay,/eby/apa/4075823888.html,37.543897
 (pittsburg / antioch),Check out this amazing 1x1 home! Call us and make it YOUR's today!,$1140,   / 1br - 642ft² -    ,4075869798,,Sep 18 2013,East Bay,/eby/apa/4075869798.html,
 (pittsburg / antioch),"4br/2ba House, Garage, Yard",$2200,   / 4br - 1670ft² -    ,4075825618,,Sep 18 2013,East Bay,/eby/apa/4075825618.html,
 (dublin / pleasanton / livermore),RENT NOW AND ENJOY HALLOWEEN WITH US AT PLEASANTON GLEN,$2158,   / 2br - 980ft² -    ,4075769179,-121.866167,Sep 18 2013,East Bay,/eby/apa/4075769179.html,37.662831
 (dublin / pleasanton / livermore),You don't want to miss this chance!!,$3169,   / 3br - 1447ft² -    ,4075768622,,Sep 18 2013,East Bay,/eby/apa/4075768622.html,
 (fairfield / vacaville),"A Home of Distinction for the Price of Humility, Fountains Included!!",$1499,   / 2br - 1063ft² -    ,4075795760,-122.012357,Sep 18 2013,East Bay,/eby/apa/4075795760.html,38.275976
 (fremont / union city / newark),eaves on down the road.,$1730,   / 2br - 830ft² -    ,4075806640,-122.022177,Sep 18 2013,East Bay,/eby/apa/4075806640.html,37.585422
 (pittsburg / antioch),Great Studio,$650,   / 1br -    ,4075859488,-121.886642,Sep 18 2013,East Bay,/eby/apa/4075859488.html,38.0287
 (walnut creek),Recently Updated 2 Bedroom Townhouse in Sunset Park of Walnut Creek ,$2295,   / 2br - 1308ft² -    ,4014234759,-122.043214,Sep 18 2013,East Bay,/eby/apa/4014234759.html,37.927815
